session_id,cell_specimen_id,mean_importance,selection_frequency,coefficient_orientation_0,coefficient_orientation_45,coefficient_orientation_90,coefficient_orientation_135,coefficient_orientation_180,coefficient_orientation_225,coefficient_orientation_270,coefficient_orientation_315
551888519,566957898,0.007640898152696089,1.0,0.015937337330193466,0.0,0.0,0.0,0.0015576079340151277,-0.0016746256172849485,0.0,0.04195761434007518
551888519,566957564,0.007630982514349241,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.02843135654859356,0.03261650356620036
551888519,566957934,0.007547805521589653,0.8,0.0036949091385774803,-0.020229435692194278,0.0,0.0,0.0,0.0,-0.0326305232391292,0.003827576102816264
551888519,566959043,0.00728408281616294,0.6,0.0,-0.028103001033337422,-0.012871892957841191,0.0,0.0,0.0,0.0,0.01729776853812491
551888519,566957351,0.007276582986908436,0.8,0.0009047136781714447,0.0,0.01881395130813405,0.0,0.0,-0.038493998908962004,0.0,0.0
551888519,566957735,0.007053512216326563,0.8,0.05213787937997757,0.0,0.0,0.004290218350634938,0.0,0.0,0.0,0.0
551888519,566958862,0.006675503243784853,0.8,0.0,0.0,-0.003347409258749663,0.0,0.0,0.028996640610410972,0.0,0.021059976081118183
551888519,566958440,0.006592884068760857,0.6,0.0,-0.01645875940749114,0.0,0.0,0.0,0.02133707846873182,0.0,0.0
551888519,566957979,0.006550158537314586,0.6,0.0,0.0,0.0,0.0,0.05240126829851669,0.0,0.0,0.0
551888519,566957575,0.006415012725997722,0.8,0.0,0.03813568061454466,0.0,0.0,0.0,0.0,0.013184421193437115,0.0
551888519,566957134,0.006148013467329721,0.8,0.04509273201134922,0.0,0.0,0.0,0.0,0.0,-0.004091375727288546,0.0
551888519,566958487,0.006088045864048985,0.4,0.0,-0.04870436691239188,0.0,0.0,0.0,0.0,0.0,0.0
551888519,566958060,0.005557912507874468,0.6,0.0,0.0,0.044463300062995745,0.0,0.0,0.0,0.0,0.0
551888519,566957092,0.005368192024854823,0.4,0.0,0.0,0.0,0.03780451888781209,0.0,0.0,0.0,0.005141017311026499
551888519,566958255,0.005089761851540366,0.4,0.0,0.0,0.0,0.0,0.0,0.04071809481232293,0.0,0.0
551888519,566958825,0.004995302594882732,0.6,0.0,0.0,0.0,0.0,0.0,0.03326186019163294,0.006700560567428908,0.0
551888519,566958158,0.004954159801710305,0.8,0.0,0.015866258906664557,0.017228653923010782,0.0,0.0,0.0,-0.006538365584007106,0.0
551888519,566958018,0.004923076412593362,1.0,-0.0018608687390451926,0.0,0.0375237425617017,0.0,0.0,0.0,0.0,0.0
551888519,566958513,0.00488201181412847,0.4,0.0,0.010726202088079916,0.0,-0.028329892424947843,0.0,0.0,0.0,0.0
